[legalize_heu] log lengths/displacements in physical coords (geometry_scale=6.00)
[legalize_heu] snapped 37 boundary module(s) to die edge

[legalize_heu] multi-pass local move
  Tier 0 bbox_center=(23.00, 23.00)
  Tier 0 [iter=0] running sweeps (h-first)
  Tier 0 [near->far] init_w=1.00 mul=2.00 side_bias=0.00(axis=0)
    [move_apply] module_id=22 center=(38.535, 15.2074) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=307 center=(10.073, 16.1228) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=289 center=(20.3552, 15.9118) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=546 center=(31.4095, 16.3303) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=276 center=(34.4458, 17.3177) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=309 center=(37.3987, 17.417) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=290 center=(3.37182, 19.8539) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=240 center=(20.892, 18.7009) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=408 center=(18.3511, 18.7696) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=291 center=(24.4732, 19.7031) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=292 center=(29.8305, 19.5646) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=272 center=(9.03252, 22.0468) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=544 center=(15.8579, 20.0624) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=565 center=(38.3389, 20.4079) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=293 center=(32.6256, 19.9948) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=21 center=(35.7077, 20.5221) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=562 center=(13.4582, 20.9006) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=2 center=(27.1929, 21.1403) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=273 center=(21.9505, 21.7677) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=311 center=(30.5511, 22.727) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=695 center=(33.3113, 23.3588) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=17 center=(16.8937, 23.1514) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=35 center=(19.4363, 23.6917) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=310 center=(36.2601, 23.2834) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=275 center=(27.9924, 24.0348) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=563 center=(24.9497, 23.926) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=815 center=(14.1654, 23.9327) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=39 center=(44.1572, 24.3182) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=530 center=(40.5716, 24.1511) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=18 center=(1.76095, 24.7526) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=37 center=(30.5481, 26.1395) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=20 center=(35.9137, 25.7126) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=54 center=(33.011, 26.7784) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=308 center=(21.8547, 26.3895) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=36 center=(25.0144, 26.7223) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=404 center=(15.6616, 26.6214) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=680 center=(27.9808, 26.8353) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=421 center=(12.3542, 27.3327) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=527 center=(9.45241, 26.8485) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=582 center=(42.1223, 27.2204) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=583 center=(44.6632, 27.0597) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=696 center=(18.8844, 27.1705) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=581 center=(39.5007, 27.2679) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=19 center=(35.7045, 28.7234) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=133 center=(15.3221, 29.4386) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=136 center=(27.7756, 30.8738) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=326 center=(32.9656, 29.7383) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=38 center=(38.5379, 29.8681) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=691 center=(21.0707, 31.9156) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=55 center=(44.5511, 30.2868) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=580 center=(41.7084, 30.4392) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=660 center=(11.1555, 30.6184) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=694 center=(7.95941, 31.326) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=327 center=(36.7473, 32.1917) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=598 center=(33.2576, 32.5766) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=56 center=(42.0727, 34.4941) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=151 center=(15.9769, 32.9429) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=678 center=(12.6798, 33.0161) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=693 center=(8.23817, 36.1633) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=150 center=(1.44661, 34.3096) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=86 center=(33.9241, 36.6254) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=135 center=(29.303, 35.2207) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=391 center=(26.007, 35.1157) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=116 center=(13.4255, 35.7198) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=679 center=(16.3318, 35.5623) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=407 center=(23.5172, 36.8447) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=677 center=(4.05981, 36.9608) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=422 center=(1.45988, 37.3351) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=390 center=(17.2707, 38.0868) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=102 center=(28.9097, 37.9786) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=374 center=(25.9782, 38.3868) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=423 center=(44.3318, 38.4167) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=134 center=(20.5408, 38.5881) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=118 center=(12.8, 39.057) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=373 center=(39.9832, 42.2538) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=388 center=(2.73947, 42.3346) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=149 center=(15.7613, 41.2351) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=599 center=(35.9052, 40.991) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=663 center=(44.6804, 41.1528) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=406 center=(22.169, 42.9449) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=662 center=(9.65122, 41.355) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=132 center=(7.13619, 41.5607) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=405 center=(12.6783, 41.5721) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=646 center=(26.7732, 41.6709) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=119 center=(36.0079, 43.8887) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=600 center=(44.462, 44.3144) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=117 center=(11.355, 44.4538) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=661 center=(17.5655, 44.5209) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=239 center=(26.8221, 44.5746) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=389 center=(14.3552, 44.8811) dx=0 dy=0 rot90=0 weight=62208
  Tier 2 [top->bottom] init_w=2304.00 mul=27.00 side_bias=0.00(axis=2)
    [move_apply] module_id=117 center=(11.355, 44.4538) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=239 center=(26.8221, 44.5746) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=373 center=(39.9832, 42.2538) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=388 center=(2.73947, 42.3346) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=389 center=(14.3552, 44.8811) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=406 center=(22.169, 42.9449) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=600 center=(44.462, 44.3144) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=661 center=(17.5655, 44.5209) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=119 center=(36.0079, 43.8887) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=132 center=(7.13619, 41.5607) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=646 center=(26.7732, 41.6709) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=149 center=(15.7613, 41.2351) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=405 center=(12.6783, 41.5721) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=662 center=(9.65122, 41.355) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=663 center=(44.6804, 41.1528) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=599 center=(35.9052, 40.991) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=118 center=(12.8, 39.057) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=134 center=(20.5408, 38.5881) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=374 center=(25.9782, 38.3868) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=693 center=(8.23817, 36.1633) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=86 center=(33.9241, 36.6254) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=423 center=(44.3318, 38.4167) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=390 center=(17.2707, 38.0868) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=102 center=(28.9097, 37.9786) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=422 center=(1.45988, 37.3351) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=677 center=(4.05981, 36.9608) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=407 center=(23.5172, 36.8447) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=116 center=(13.4255, 35.7198) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=56 center=(42.0727, 34.4941) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=135 center=(29.303, 35.2207) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=679 center=(16.3318, 35.5623) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=391 center=(26.007, 35.1157) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=150 center=(1.44661, 34.3096) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=691 center=(21.0707, 31.9156) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=151 center=(15.9769, 32.9429) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=678 center=(12.6798, 33.0161) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=136 center=(27.7756, 30.8738) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=598 center=(33.2576, 32.5766) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=327 center=(36.7473, 32.1917) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=694 center=(7.95941, 31.326) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=660 center=(11.1555, 30.6184) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=55 center=(44.5511, 30.2868) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=580 center=(41.7084, 30.4392) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=38 center=(38.5379, 29.8681) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=326 center=(32.9656, 29.7383) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=133 center=(15.3221, 29.4386) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=19 center=(35.7045, 28.7234) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=421 center=(12.3542, 27.3327) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=582 center=(42.1223, 27.2204) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=581 center=(39.5007, 27.2679) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=696 center=(18.8844, 27.1705) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=54 center=(33.011, 26.7784) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=583 center=(44.6632, 27.0597) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=36 center=(25.0144, 26.7223) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=527 center=(9.45241, 26.8485) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=680 center=(27.9808, 26.8353) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=37 center=(30.5481, 26.1395) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=404 center=(15.6616, 26.6214) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=308 center=(21.8547, 26.3895) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=20 center=(35.9137, 25.7126) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=18 center=(1.76095, 24.7526) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=39 center=(44.1572, 24.3182) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=272 center=(9.03252, 22.0468) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=275 center=(27.9924, 24.0348) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=530 center=(40.5716, 24.1511) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=815 center=(14.1654, 23.9327) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=35 center=(19.4363, 23.6917) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=563 center=(24.9497, 23.926) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=695 center=(33.3113, 23.3588) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=17 center=(16.8937, 23.1514) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=310 center=(36.2601, 23.2834) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=311 center=(30.5511, 22.727) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=273 center=(21.9505, 21.7677) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=290 center=(3.37182, 19.8539) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=562 center=(13.4582, 20.9006) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=2 center=(27.1929, 21.1403) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=565 center=(38.3389, 20.4079) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=21 center=(35.7077, 20.5221) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=544 center=(15.8579, 20.0624) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=291 center=(24.4732, 19.7031) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=292 center=(29.8305, 19.5646) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=293 center=(32.6256, 19.9948) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=408 center=(18.3511, 18.7696) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=240 center=(20.892, 18.7009) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=276 center=(34.4458, 17.3177) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=309 center=(37.3987, 17.417) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=284 center=(14.2706, 14.9683) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=274 center=(25.9542, 15.1858) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=307 center=(10.073, 16.1228) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=546 center=(31.4095, 16.3303) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=289 center=(20.3552, 15.9118) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=277 center=(41.6802, 15.06) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=294 center=(44.3532, 15.3717) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=734 center=(3.89727, 13.723) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=22 center=(38.535, 15.2074) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=260 center=(34.6099, 14.4322) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=257 center=(31.1806, 13.8481) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=545 center=(18.9287, 13.3213) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=288 center=(9.29144, 13.08) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=3 center=(37.7917, 12.9727) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=543 center=(44.4377, 12.8073) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=566 center=(41.0452, 12.2696) dx=0 dy=-0.000666 rot90=0 weight=62208
    [move_apply] module_id=532 center=(34.6744, 11.5995) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=4 center=(27.0894, 11.3275) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=528 center=(30.4147, 11.3637) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=1 center=(18.6741, 10.2384) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=255 center=(21.3623, 10.4179) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=424 center=(23.8757, 10.3078) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=547 center=(38.1093, 9.955) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=548 center=(44.5002, 10.2622) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=784 center=(13.6025, 9.81896) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=799 center=(16.1697, 9.969) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=0 center=(11.1317, 9.57354) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=549 center=(41.4614, 9.84391) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=561 center=(5.65258, 10.0752) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=783 center=(8.66991, 9.52268) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=803 center=(1.91732, 10.1307) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=531 center=(29.7583, 8.32409) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=801 center=(31.7935, 7.9897) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=804 center=(26.6732, 8.49414) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=256 center=(5.95673, 7.29447) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=781 center=(2.4087, 4.83515) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=238 center=(23.6752, 7.33721) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=526 center=(21.109, 7.24665) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=5 center=(34.2812, 7.26679) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=782 center=(18.4156, 7.16606) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=560 center=(15.1156, 6.92605) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=16 center=(10.4807, 3.8227) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=210 center=(38.542, 3.61729) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=259 center=(26.2407, 5.54753) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=513 center=(28.7274, 4.67453) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=242 center=(33.6328, 4.47597) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=514 center=(31.0741, 4.47943) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=241 center=(19.8606, 4.11549) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=254 center=(17.498, 3.89964) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=802 center=(6.27475, 4.24865) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=258 center=(22.6727, 4.21769) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=800 center=(14.7861, 4.14256) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=271 center=(26.0295, 2.75528) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=511 center=(23.1256, 1.48607) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=786 center=(34.3618, 1.47065) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=328 center=(31.6681, 1.4222) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=785 center=(28.9607, 1.45569) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=798 center=(6.19017, 1.41874) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=529 center=(14.7034, 2.51538) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=510 center=(20.2895, 1.27663) dx=0 dy=0 rot90=0 weight=62208
    [move_apply] module_id=512 center=(14.7447, 1.18949) dx=0 dy=0 rot90=0 weight=62208
  Tier 2 [left->right] init_w=6912.00 mul=36.00 side_bias=-0.00(axis=1)
    [move_apply] module_id=18 center=(1.76095, 24.7526) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=150 center=(1.44661, 34.3096) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=388 center=(2.73947, 42.3346) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=422 center=(1.45988, 37.3351) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=734 center=(3.89727, 13.723) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=781 center=(2.4087, 4.83515) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=803 center=(1.91732, 10.1307) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=290 center=(3.37182, 19.8539) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=677 center=(4.05981, 36.9608) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=561 center=(5.65258, 10.0752) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=256 center=(5.95673, 7.29447) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=798 center=(6.19017, 1.41874) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=802 center=(6.27475, 4.24865) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=693 center=(8.23817, 36.1633) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=132 center=(7.13619, 41.5607) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=272 center=(9.03252, 22.0468) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=694 center=(7.95941, 31.326) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=783 center=(8.66991, 9.52268) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=16 center=(10.4807, 3.8227) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=288 center=(9.29144, 13.08) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=527 center=(9.45241, 26.8485) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=662 center=(9.65122, 41.355) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=307 center=(10.073, 16.1228) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=660 center=(11.1555, 30.6184) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=0 center=(11.1317, 9.57354) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=117 center=(11.355, 44.4538) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=405 center=(12.6783, 41.5721) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=421 center=(12.3542, 27.3327) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=678 center=(12.6798, 33.0161) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=118 center=(12.8, 39.057) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=284 center=(14.2706, 14.9683) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=116 center=(13.4255, 35.7198) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=562 center=(13.4582, 20.9006) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=784 center=(13.6025, 9.81896) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=389 center=(14.3552, 44.8811) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=815 center=(14.1654, 23.9327) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=512 center=(14.7447, 1.18949) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=560 center=(15.1156, 6.92605) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=800 center=(14.7861, 4.14256) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=133 center=(15.3221, 29.4386) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=404 center=(15.6616, 26.6214) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=151 center=(15.9769, 32.9429) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=149 center=(15.7613, 41.2351) dx=0 dy=0 rot90=0 weight=248832
    [move_apply] module_id=529 center=(14.7034, 2.51538) dx=0 dy=0 rot90=0 weight=248832
